Nome do Ativo;Data;Número Índice
CDI;21/02/2007;656,209663
CDI;22/02/2007;656,52592
CDI;23/02/2007;656,841406
CDI;26/02/2007;657,157043
CDI;27/02/2007;657,472832
CDI;28/02/2007;657,788542
CDI;01/03/2007;658,105328
CDI;02/03/2007;658,422268
CDI;05/03/2007;658,739359
CDI;06/03/2007;659,056604
CDI;07/03/2007;659,373769
CDI;08/03/2007;659,690623
CDI;09/03/2007;660,002288
CDI;12/03/2007;660,314564
CDI;13/03/2007;660,626756
CDI;14/03/2007;660,938396
CDI;15/03/2007;661,250417
CDI;16/03/2007;661,562585
CDI;19/03/2007;661,875366
CDI;20/03/2007;662,188296
CDI;21/03/2007;662,50114
CDI;22/03/2007;662,814365
CDI;23/03/2007;663,127272
CDI;26/03/2007;663,439858
CDI;27/03/2007;663,752358
CDI;28/03/2007;664,065005
CDI;29/03/2007;664,378033
CDI;30/03/2007;664,691444
CDI;02/04/2007;665,005939
CDI;03/04/2007;665,320817
CDI;04/04/2007;665,635376
CDI;05/04/2007;665,949848
CDI;09/04/2007;666,264939
CDI;10/04/2007;666,579944
CDI;11/04/2007;666,894628
CDI;12/04/2007;667,20946
CDI;13/04/2007;667,524441
CDI;16/04/2007;667,839571
CDI;17/04/2007;668,155085
CDI;18/04/2007;668,470277
CDI;19/04/2007;668,785146
CDI;20/04/2007;669,094735
CDI;23/04/2007;669,404467
CDI;24/04/2007;669,714106
CDI;25/04/2007;670,023414
CDI;26/04/2007;670,332629
CDI;27/04/2007;670,641987
CDI;30/04/2007;670,951487
CDI;02/05/2007;671,26113
CDI;03/05/2007;671,570916
CDI;04/05/2007;671,880845
CDI;07/05/2007;672,191154
CDI;08/05/2007;672,502082
CDI;09/05/2007;672,812916
CDI;10/05/2007;673,123894
CDI;11/05/2007;673,435253
CDI;14/05/2007;673,746518
CDI;15/05/2007;674,058165
CDI;16/05/2007;674,369719
CDI;17/05/2007;674,681178
CDI;18/05/2007;674,993257
CDI;21/05/2007;675,305243
CDI;22/05/2007;675,617372
CDI;23/05/2007;675,929646
CDI;24/05/2007;676,242064
CDI;25/05/2007;676,554388
CDI;28/05/2007;676,867334
CDI;29/05/2007;677,180664
CDI;30/05/2007;677,494378
CDI;31/05/2007;677,807998
CDI;01/06/2007;678,122243
CDI;04/06/2007;678,436633
CDI;05/06/2007;678,751169
CDI;06/06/2007;679,06609
CDI;08/06/2007;679,380678
CDI;11/06/2007;679,683384
CDI;12/06/2007;679,986225
CDI;13/06/2007;680,28896
CDI;14/06/2007;680,59183
CDI;15/06/2007;680,894593
CDI;18/06/2007;681,19749
CDI;19/06/2007;681,500765
CDI;20/06/2007;681,804174
CDI;21/06/2007;682,107476
CDI;22/06/2007;682,410913
CDI;25/06/2007;682,714485
CDI;26/06/2007;683,018193
CDI;27/06/2007;683,322035
CDI;28/06/2007;683,626013
CDI;29/06/2007;683,930368
CDI;02/07/2007;684,235344
CDI;03/07/2007;684,540214
CDI;04/07/2007;684,844976
CDI;05/07/2007;685,149874
CDI;06/07/2007;685,454908
CDI;09/07/2007;685,760321
CDI;10/07/2007;686,066113
CDI;11/07/2007;686,371555
CDI;12/07/2007;686,677376
CDI;13/07/2007;686,98309
CDI;16/07/2007;687,288696
CDI;17/07/2007;687,594438
CDI;18/07/2007;687,900316
CDI;19/07/2007;688,206819
CDI;20/07/2007;688,500484
CDI;23/07/2007;688,794765
CDI;24/07/2007;689,089418
CDI;25/07/2007;689,384443
CDI;26/07/2007;689,679348
CDI;27/07/2007;689,974133
CDI;30/07/2007;690,269291
CDI;31/07/2007;690,564574
CDI;01/08/2007;690,859738
CDI;02/08/2007;691,155274
CDI;03/08/2007;691,451183
CDI;06/08/2007;691,747465
CDI;07/08/2007;692,043874
CDI;08/08/2007;692,339917
CDI;09/08/2007;692,63584
CDI;10/08/2007;692,931642
CDI;13/08/2007;693,227817
CDI;14/08/2007;693,523872
CDI;15/08/2007;693,820301
CDI;16/08/2007;694,116609
CDI;17/08/2007;694,413044
CDI;20/08/2007;694,709852
CDI;21/08/2007;695,006788
CDI;22/08/2007;695,303603
CDI;23/08/2007;695,600544
CDI;24/08/2007;695,897365
CDI;27/08/2007;696,194808
CDI;28/08/2007;696,49213
CDI;29/08/2007;696,789579
CDI;30/08/2007;697,087155
CDI;31/08/2007;697,384858
CDI;03/09/2007;697,68418
CDI;04/09/2007;697,984376
CDI;05/09/2007;698,283208
CDI;06/09/2007;698,581671
CDI;10/09/2007;698,874528
CDI;11/09/2007;699,167508
CDI;12/09/2007;699,460361
CDI;13/09/2007;699,753087
CDI;14/09/2007;700,045685
CDI;17/09/2007;700,338656
CDI;18/09/2007;700,631499
CDI;19/09/2007;700,924715
CDI;20/09/2007;701,217553
CDI;21/09/2007;701,510262
CDI;24/09/2007;701,803094
CDI;25/09/2007;702,095797
CDI;26/09/2007;702,388622
CDI;27/09/2007;702,681821
CDI;28/09/2007;702,975392
CDI;01/10/2007;703,269589
CDI;02/10/2007;703,563909
CDI;03/10/2007;703,858352
CDI;04/10/2007;704,152667
CDI;05/10/2007;704,447105
CDI;08/10/2007;704,741666
CDI;09/10/2007;705,03635
CDI;10/10/2007;705,331158
CDI;11/10/2007;705,626088
CDI;15/10/2007;705,921142
CDI;16/10/2007;706,216572
CDI;17/10/2007;706,512125
CDI;18/10/2007;706,807045
CDI;19/10/2007;707,10234
CDI;22/10/2007;707,398011
CDI;23/10/2007;707,694059
CDI;24/10/2007;707,989978
CDI;25/10/2007;708,286273
CDI;26/10/2007;708,582693
CDI;29/10/2007;708,878983
CDI;30/10/2007;709,17565
CDI;31/10/2007;709,472189
CDI;01/11/2007;709,768344
CDI;05/11/2007;710,064876
CDI;06/11/2007;710,361786
CDI;07/11/2007;710,658821
CDI;08/11/2007;710,955979
CDI;09/11/2007;711,253008
CDI;12/11/2007;711,55016
CDI;13/11/2007;711,847692
CDI;14/11/2007;712,145856
CDI;16/11/2007;712,443636
CDI;19/11/2007;712,741286
CDI;20/11/2007;713,039825
CDI;21/11/2007;713,338488
CDI;22/11/2007;713,637277
CDI;23/11/2007;713,935936
CDI;26/11/2007;714,234209
CDI;27/11/2007;714,532863
CDI;28/11/2007;714,832152
CDI;29/11/2007;715,131055
CDI;30/11/2007;715,429828
CDI;03/12/2007;715,729237
CDI;04/12/2007;716,029027
CDI;05/12/2007;716,328943
CDI;06/12/2007;716,62924
CDI;07/12/2007;716,929151
CDI;10/12/2007;717,228675
CDI;11/12/2007;717,528581
CDI;12/12/2007;717,828099
CDI;13/12/2007;718,127742
CDI;14/12/2007;718,427254
CDI;17/12/2007;718,72689
CDI;18/12/2007;719,026652
CDI;19/12/2007;719,326795
CDI;20/12/2007;719,627321
CDI;21/12/2007;719,927715
CDI;24/12/2007;720,229264
CDI;26/12/2007;720,530939
CDI;27/12/2007;720,832225
CDI;28/12/2007;721,133638
CDI;31/12/2007;721,435434
CDI;02/01/2008;721,737356
CDI;03/01/2008;722,038631
CDI;04/01/2008;722,340032
CDI;07/01/2008;722,640268
CDI;08/01/2008;722,941662
CDI;09/01/2008;723,243439
CDI;10/01/2008;723,545601
CDI;11/01/2008;723,848148
CDI;14/01/2008;724,150305
CDI;15/01/2008;724,452587
CDI;16/01/2008;724,754737
CDI;17/01/2008;725,057012
CDI;18/01/2008;725,359155
CDI;21/01/2008;725,661423
CDI;22/01/2008;725,964077
CDI;23/01/2008;726,266857
CDI;24/01/2008;726,569763
CDI;25/01/2008;726,873055
CDI;28/01/2008;727,176474
CDI;29/01/2008;727,48002
CDI;30/01/2008;727,783432
CDI;31/01/2008;728,087231
CDI;01/02/2008;728,391417
CDI;06/02/2008;728,69547
CDI;07/02/2008;728,99991
CDI;08/02/2008;729,304216
CDI;11/02/2008;729,608389
CDI;12/02/2008;729,91295
CDI;13/02/2008;730,217638
CDI;14/02/2008;730,522192
CDI;15/02/2008;730,826612
CDI;18/02/2008;731,130897
CDI;19/02/2008;731,435571
CDI;20/02/2008;731,74011
CDI;21/02/2008;732,044776
CDI;22/02/2008;732,349307
CDI;25/02/2008;732,654227
CDI;26/02/2008;732,959273
CDI;27/02/2008;733,264709
CDI;28/02/2008;733,570272
CDI;29/02/2008;733,876224
CDI;03/03/2008;734,182304
CDI;04/03/2008;734,489036
CDI;05/03/2008;734,795634
CDI;06/03/2008;735,102098
CDI;07/03/2008;735,408689
CDI;10/03/2008;735,715671
CDI;11/03/2008;736,022781
CDI;12/03/2008;736,330282
CDI;13/03/2008;736,637386
CDI;14/03/2008;736,944617
CDI;17/03/2008;737,252503
CDI;18/03/2008;737,560255
CDI;19/03/2008;737,868135
CDI;20/03/2008;738,176407
CDI;24/03/2008;738,485072
CDI;25/03/2008;738,793602
CDI;26/03/2008;739,102261
CDI;27/03/2008;739,410785
CDI;28/03/2008;739,719437
CDI;31/03/2008;740,028218
CDI;01/04/2008;740,338715
CDI;02/04/2008;740,649077
CDI;03/04/2008;740,958511
CDI;04/04/2008;741,269398
CDI;07/04/2008;741,579886
CDI;08/04/2008;741,891034
CDI;09/04/2008;742,201252
CDI;10/04/2008;742,511334
CDI;11/04/2008;742,821812
CDI;14/04/2008;743,132419
CDI;15/04/2008;743,443156
CDI;16/04/2008;743,754289
CDI;17/04/2008;744,065551
CDI;18/04/2008;744,390206
CDI;22/04/2008;744,715003
CDI;23/04/2008;745,039676
CDI;24/04/2008;745,363696
CDI;25/04/2008;745,687856
CDI;28/04/2008;746,012423
CDI;29/04/2008;746,336866
CDI;30/04/2008;746,661184
CDI;02/05/2008;746,985644
CDI;05/05/2008;747,31051
CDI;06/05/2008;747,634985
CDI;07/05/2008;747,959601
CDI;08/05/2008;748,284093
CDI;09/05/2008;748,608724
CDI;12/05/2008;748,933764
CDI;13/05/2008;749,258944
CDI;14/05/2008;749,584265
CDI;15/05/2008;749,909195
CDI;16/05/2008;750,234265
CDI;19/05/2008;750,559475
CDI;20/05/2008;750,88456
CDI;21/05/2008;751,21032
CDI;23/05/2008;751,536222
CDI;26/05/2008;751,861997
CDI;27/05/2008;752,188181
CDI;28/05/2008;752,514507
CDI;29/05/2008;752,840706
CDI;30/05/2008;753,166779
CDI;02/06/2008;753,493529
CDI;03/06/2008;753,820689
CDI;04/06/2008;754,147455
CDI;05/06/2008;754,474094
CDI;06/06/2008;754,814272
CDI;09/06/2008;755,154604
CDI;10/06/2008;755,495356
CDI;11/06/2008;755,836798
CDI;12/06/2008;756,178662
CDI;13/06/2008;756,520949
CDI;16/06/2008;756,863122
CDI;17/06/2008;757,20545
CDI;18/06/2008;757,548201
CDI;19/06/2008;757,890571
CDI;20/06/2008;758,233096
CDI;23/06/2008;758,575775
CDI;24/06/2008;758,919415
CDI;25/06/2008;759,262942
CDI;26/06/2008;759,606625
CDI;27/06/2008;759,950194
CDI;30/06/2008;760,293918
CDI;01/07/2008;760,638337
CDI;02/07/2008;760,985335
CDI;03/07/2008;761,331144
CDI;04/07/2008;761,676302
CDI;07/07/2008;762,022156
CDI;08/07/2008;762,367898
CDI;09/07/2008;762,714336
CDI;10/07/2008;763,061201
CDI;11/07/2008;763,407684
CDI;14/07/2008;763,754054
CDI;15/07/2008;764,10004
CDI;16/07/2008;764,445912
CDI;17/07/2008;764,792482
CDI;18/07/2008;765,138938
CDI;21/07/2008;765,485552
CDI;22/07/2008;765,832593
CDI;23/07/2008;766,179249
CDI;24/07/2008;766,525791
CDI;25/07/2008;766,893327
CDI;28/07/2008;767,261039
CDI;29/07/2008;767,628658
CDI;30/07/2008;767,996452
CDI;31/07/2008;768,364693
CDI;01/08/2008;768,733381
CDI;04/08/2008;769,103057
CDI;05/08/2008;769,47237
CDI;06/08/2008;769,842131
CDI;07/08/2008;770,21207
CDI;08/08/2008;770,582186
CDI;11/08/2008;770,952209
CDI;12/08/2008;771,321867
CDI;13/08/2008;771,691703
CDI;14/08/2008;772,061987
CDI;15/08/2008;772,432449
CDI;18/08/2008;772,803089
CDI;19/08/2008;773,174722
CDI;20/08/2008;773,546262
CDI;21/08/2008;773,917709
CDI;22/08/2008;774,289333
CDI;25/08/2008;774,660592
CDI;26/08/2008;775,032301
CDI;27/08/2008;775,403915
CDI;28/08/2008;775,775708
CDI;29/08/2008;776,147679
CDI;01/09/2008;776,519283
CDI;02/09/2008;776,89161
CDI;03/09/2008;777,263843
CDI;04/09/2008;777,637348
CDI;05/09/2008;778,010212
CDI;08/09/2008;778,382433
CDI;09/09/2008;778,757023
CDI;10/09/2008;779,130971
CDI;11/09/2008;779,505647
CDI;12/09/2008;779,900998
CDI;15/09/2008;780,29546
CDI;16/09/2008;780,69012
CDI;17/09/2008;781,085254
CDI;18/09/2008;781,480041
CDI;19/09/2008;781,875028
CDI;22/09/2008;782,272127
CDI;23/09/2008;782,670247
CDI;24/09/2008;783,06693
CDI;25/09/2008;783,462992
CDI;26/09/2008;783,859529
CDI;29/09/2008;784,256266
CDI;30/09/2008;784,652656
CDI;01/10/2008;785,049521
CDI;02/10/2008;785,446312
CDI;03/10/2008;785,844127
CDI;06/10/2008;786,243241
CDI;07/10/2008;786,645304
CDI;08/10/2008;787,0462
CDI;09/10/2008;787,446475
CDI;10/10/2008;787,846404
CDI;13/10/2008;788,246811
CDI;14/10/2008;788,648797
CDI;15/10/2008;789,049061
CDI;16/10/2008;789,450631
CDI;17/10/2008;789,851853
CDI;20/10/2008;790,252727
CDI;21/10/2008;790,654633
CDI;22/10/2008;791,055362
CDI;23/10/2008;791,454359
CDI;24/10/2008;791,85494
CDI;27/10/2008;792,256555
CDI;28/10/2008;792,658373
CDI;29/10/2008;793,060671
CDI;30/10/2008;793,46262
CDI;31/10/2008;793,863386
CDI;03/11/2008;794,264909
CDI;04/11/2008;794,666358
CDI;05/11/2008;795,067454
CDI;06/11/2008;795,468752
CDI;07/11/2008;795,868584
CDI;10/11/2008;796,268339
CDI;11/11/2008;796,668572
CDI;12/11/2008;797,067892
CDI;13/11/2008;797,465739
CDI;14/11/2008;797,859313
CDI;17/11/2008;798,253362
CDI;18/11/2008;798,648444
CDI;19/11/2008;799,042882
CDI;20/11/2008;799,428258
CDI;21/11/2008;799,812414
CDI;24/11/2008;800,202657
CDI;25/11/2008;800,595337
CDI;26/11/2008;800,987648
CDI;27/11/2008;801,380432
CDI;28/11/2008;801,775376
CDI;01/12/2008;802,174449
CDI;02/12/2008;802,57681
CDI;03/12/2008;802,979653
CDI;04/12/2008;803,382136
CDI;05/12/2008;803,785102
CDI;08/12/2008;804,18799
CDI;09/12/2008;804,591079
CDI;10/12/2008;804,994651
CDI;11/12/2008;805,398145
CDI;12/12/2008;805,80184
CDI;15/12/2008;806,205456
CDI;16/12/2008;806,609557
CDI;17/12/2008;807,013859
CDI;18/12/2008;807,41893
CDI;19/12/2008;807,824768
CDI;22/12/2008;808,22968
CDI;23/12/2008;808,636209
CDI;24/12/2008;809,04181
CDI;26/12/2008;809,44903
CDI;29/12/2008;809,856172
CDI;30/12/2008;810,265785
CDI;31/12/2008;810,67617
CDI;02/01/2009;811,087047
CDI;05/01/2009;811,498132
CDI;06/01/2009;811,908575
CDI;07/01/2009;812,319509
CDI;08/01/2009;812,730934
CDI;09/01/2009;813,142285
CDI;12/01/2009;813,554127
CDI;13/01/2009;813,965894
CDI;14/01/2009;814,377869
CDI;15/01/2009;814,790053
CDI;16/01/2009;815,203015
CDI;19/01/2009;815,615901
CDI;20/01/2009;816,022434
CDI;21/01/2009;816,43117
CDI;22/01/2009;816,844678
CDI;23/01/2009;817,229724
CDI;26/01/2009;817,614952
CDI;27/01/2009;818,000649
CDI;28/01/2009;818,386528
CDI;29/01/2009;818,77259
CDI;30/01/2009;819,158833
CDI;02/02/2009;819,54497
CDI;03/02/2009;819,931867
CDI;04/02/2009;820,318657
CDI;05/02/2009;820,705919
CDI;06/02/2009;821,093364
CDI;09/02/2009;821,480992
CDI;10/02/2009;821,868513
CDI;11/02/2009;822,256507
CDI;12/02/2009;822,644394
CDI;13/02/2009;823,032754
CDI;16/02/2009;823,421007
CDI;17/02/2009;823,809733
CDI;18/02/2009;824,198353
CDI;19/02/2009;824,587156
CDI;20/02/2009;824,976143
CDI;25/02/2009;825,365312
CDI;26/02/2009;825,754666
CDI;27/02/2009;826,144203
CDI;02/03/2009;826,533342
CDI;03/03/2009;826,922955
CDI;04/03/2009;827,313043
CDI;05/03/2009;827,703315
CDI;06/03/2009;828,093772
CDI;09/03/2009;828,484412
CDI;10/03/2009;828,875237
CDI;11/03/2009;829,266247
CDI;12/03/2009;829,656856
CDI;13/03/2009;830,004069
CDI;16/03/2009;830,351428
CDI;17/03/2009;830,696854
CDI;18/03/2009;831,041534
CDI;19/03/2009;831,38903
CDI;20/03/2009;831,737265
CDI;23/03/2009;832,085646
CDI;24/03/2009;832,434173
CDI;25/03/2009;832,782548
CDI;26/03/2009;833,13107
CDI;27/03/2009;833,479737
CDI;30/03/2009;833,827955
CDI;31/03/2009;834,174231
CDI;01/04/2009;834,522143
CDI;02/04/2009;834,87169
CDI;03/04/2009;835,221384
CDI;06/04/2009;835,571225
CDI;07/04/2009;835,921212
CDI;08/04/2009;836,271345
CDI;09/04/2009;836,621626
CDI;13/04/2009;836,972053
CDI;14/04/2009;837,319635
CDI;15/04/2009;837,667062
CDI;16/04/2009;838,017927
CDI;17/04/2009;838,368939
CDI;20/04/2009;838,718001
CDI;22/04/2009;839,067508
CDI;23/04/2009;839,418659
CDI;24/04/2009;839,770258
CDI;27/04/2009;840,122004
CDI;28/04/2009;840,473897
CDI;29/04/2009;840,825637
CDI;30/04/2009;841,173617
CDI;04/05/2009;841,495462
CDI;05/05/2009;841,817734
CDI;06/05/2009;842,14013
CDI;07/05/2009;842,462649
CDI;08/05/2009;842,785291
CDI;11/05/2009;843,107753
CDI;12/05/2009;843,430339
CDI;13/05/2009;843,753048
CDI;14/05/2009;844,07588
CDI;15/05/2009;844,398836
CDI;18/05/2009;844,72222
CDI;19/05/2009;845,045728
CDI;20/05/2009;845,369359
CDI;21/05/2009;845,693115
CDI;22/05/2009;846,01364
CDI;25/05/2009;846,33337
CDI;26/05/2009;846,652915
CDI;27/05/2009;846,976857
CDI;28/05/2009;847,300923
CDI;29/05/2009;847,624502
CDI;01/06/2009;847,945453
CDI;02/06/2009;848,266219
CDI;03/06/2009;848,590167
CDI;04/06/2009;848,912708
CDI;05/06/2009;849,236596
CDI;08/06/2009;849,560915
CDI;09/06/2009;849,882599
CDI;10/06/2009;850,201029
CDI;12/06/2009;850,520807
CDI;15/06/2009;850,815119
CDI;16/06/2009;851,106437
CDI;17/06/2009;851,397233
CDI;18/06/2009;851,68813
CDI;19/06/2009;851,979436
CDI;22/06/2009;852,271151
CDI;23/06/2009;852,562036
CDI;24/06/2009;852,853019
CDI;25/06/2009;853,143792
CDI;26/06/2009;853,435285
CDI;29/06/2009;853,730916
CDI;30/06/2009;854,026339
CDI;01/07/2009;854,3172
CDI;02/07/2009;854,611893
CDI;03/07/2009;854,90731
CDI;06/07/2009;855,20314
CDI;07/07/2009;855,499384
CDI;08/07/2009;855,79573
CDI;09/07/2009;856,089064
CDI;10/07/2009;856,382187
CDI;13/07/2009;856,67915
CDI;14/07/2009;856,975905
CDI;15/07/2009;857,269019
CDI;16/07/2009;857,560985
CDI;17/07/2009;857,858357
CDI;20/07/2009;858,155832
CDI;21/07/2009;858,453411
CDI;22/07/2009;858,75078
CDI;23/07/2009;859,044502
CDI;24/07/2009;859,326415
CDI;27/07/2009;859,60842
CDI;28/07/2009;859,890518
CDI;29/07/2009;860,16925
CDI;30/07/2009;860,451532
CDI;31/07/2009;860,733592
CDI;03/08/2009;861,015745
CDI;04/08/2009;861,29862
CDI;05/08/2009;861,580957
CDI;06/08/2009;861,863388
CDI;07/08/2009;862,146226
CDI;10/08/2009;862,429157
CDI;11/08/2009;862,712181
CDI;12/08/2009;862,995297
CDI;13/08/2009;863,278507
CDI;14/08/2009;863,561809
CDI;17/08/2009;863,845204
CDI;18/08/2009;864,128693
CDI;19/08/2009;864,412274
CDI;20/08/2009;864,696265
CDI;21/08/2009;864,980348
CDI;24/08/2009;865,264209
CDI;25/08/2009;865,548163
CDI;26/08/2009;865,832211
CDI;27/08/2009;866,116351
CDI;28/08/2009;866,400585
CDI;31/08/2009;866,684912
CDI;01/09/2009;866,969332
CDI;02/09/2009;867,253846
CDI;03/09/2009;867,538453
CDI;04/09/2009;867,823153
CDI;08/09/2009;868,107947
CDI;09/09/2009;868,392834
CDI;10/09/2009;868,678132
CDI;11/09/2009;868,963524
CDI;14/09/2009;869,24901
CDI;15/09/2009;869,534589
CDI;16/09/2009;869,819945
CDI;17/09/2009;870,105712
CDI;18/09/2009;870,391255
CDI;21/09/2009;870,677209
CDI;22/09/2009;870,96294
CDI;23/09/2009;871,249082
CDI;24/09/2009;871,535319
CDI;25/09/2009;871,821331
CDI;28/09/2009;872,107437
CDI;29/09/2009;872,393637
CDI;30/09/2009;872,678974
CDI;01/10/2009;872,964723
CDI;02/10/2009;873,251205
CDI;05/10/2009;873,53778
CDI;06/10/2009;873,824449
CDI;07/10/2009;874,111212
CDI;08/10/2009;874,39807
CDI;09/10/2009;874,684702
CDI;13/10/2009;874,971428
CDI;14/10/2009;875,258247
CDI;15/10/2009;875,545161
CDI;16/10/2009;875,832169
CDI;19/10/2009;876,119592
CDI;20/10/2009;876,407108
CDI;21/10/2009;876,694719
CDI;22/10/2009;876,982424
CDI;23/10/2009;877,270224
CDI;26/10/2009;877,558118
CDI;27/10/2009;877,846106
CDI;28/10/2009;878,13419
CDI;29/10/2009;878,422046
CDI;30/10/2009;878,710318
CDI;03/11/2009;878,998685
CDI;04/11/2009;879,287468
CDI;05/11/2009;879,576345
CDI;06/11/2009;879,865317
CDI;09/11/2009;880,154385
CDI;10/11/2009;880,443547
CDI;11/11/2009;880,732804
CDI;12/11/2009;881,022478
CDI;13/11/2009;881,311926
CDI;16/11/2009;881,601468
CDI;17/11/2009;881,891106
CDI;18/11/2009;882,180516
CDI;19/11/2009;882,470022
CDI;20/11/2009;882,759622
CDI;23/11/2009;883,04964
CDI;24/11/2009;883,339108
CDI;25/11/2009;883,62964
CDI;26/11/2009;883,920589
CDI;27/11/2009;884,211635
CDI;30/11/2009;884,501161
CDI;01/12/2009;884,791428
CDI;02/12/2009;885,081143
CDI;03/12/2009;885,371924
CDI;04/12/2009;885,662801
CDI;07/12/2009;885,953449
CDI;08/12/2009;886,242249
CDI;09/12/2009;886,532764
CDI;10/12/2009;886,824022
CDI;11/12/2009;887,115051
CDI;14/12/2009;887,406176
CDI;15/12/2009;887,697396
CDI;16/12/2009;887,989037
CDI;17/12/2009;888,280773
CDI;18/12/2009;888,572605
CDI;21/12/2009;888,864533
CDI;22/12/2009;889,156881
CDI;23/12/2009;889,448676
CDI;24/12/2009;889,740242
CDI;28/12/2009;890,031903
CDI;29/12/2009;890,323985
CDI;30/12/2009;890,616163
CDI;31/12/2009;890,906158
CDI;04/01/2010;891,196247
CDI;05/01/2010;891,488386
CDI;06/01/2010;891,78062
CDI;07/01/2010;892,07295
CDI;08/01/2010;892,365702
CDI;11/01/2010;892,65855
CDI;12/01/2010;892,951494
CDI;13/01/2010;893,244534
CDI;14/01/2010;893,537671
CDI;15/01/2010;893,830903
CDI;18/01/2010;894,123905
CDI;19/01/2010;894,417004
CDI;20/01/2010;894,710198
CDI;21/01/2010;895,003815
CDI;22/01/2010;895,297529
CDI;25/01/2010;895,591339
CDI;26/01/2010;895,885246
CDI;27/01/2010;896,179249
CDI;28/01/2010;896,473348
CDI;29/01/2010;896,767544
CDI;01/02/2010;897,062164
CDI;02/02/2010;897,356881
CDI;03/02/2010;897,651367
CDI;04/02/2010;897,945622
CDI;05/02/2010;898,240301
CDI;08/02/2010;898,535077
CDI;09/02/2010;898,829949
CDI;10/02/2010;899,124919
CDI;11/02/2010;899,419985
CDI;12/02/2010;899,715148
CDI;17/02/2010;900,010408
CDI;18/02/2010;900,305764
CDI;19/02/2010;900,601547
CDI;22/02/2010;900,897427
CDI;23/02/2010;901,193404
CDI;24/02/2010;901,489478
CDI;25/02/2010;901,785321
CDI;26/02/2010;902,08126
CDI;01/03/2010;902,377296
CDI;02/03/2010;902,6731
CDI;03/03/2010;902,96933
CDI;04/03/2010;903,265658
CDI;05/03/2010;903,561753
CDI;08/03/2010;903,857945
CDI;09/03/2010;904,154895
CDI;10/03/2010;904,451942
CDI;11/03/2010;904,749087
CDI;12/03/2010;905,045999
CDI;15/03/2010;905,342677
CDI;16/03/2010;905,639784
CDI;17/03/2010;905,936657
CDI;18/03/2010;906,233959
CDI;19/03/2010;906,531026
CDI;22/03/2010;906,828523
CDI;23/03/2010;907,126117
CDI;24/03/2010;907,423809
CDI;25/03/2010;907,721599
CDI;26/03/2010;908,019154
CDI;29/03/2010;908,316476
CDI;30/03/2010;908,612566
CDI;31/03/2010;908,909749
CDI;01/04/2010;909,207695
CDI;05/04/2010;909,50474
CDI;06/04/2010;909,80288
CDI;07/04/2010;910,101451
CDI;08/04/2010;910,400452
CDI;09/04/2010;910,699218
CDI;12/04/2010;910,998083
CDI;13/04/2010;911,297378
CDI;14/04/2010;911,596439
CDI;15/04/2010;911,895265
CDI;16/04/2010;912,194522
CDI;19/04/2010;912,49421
CDI;20/04/2010;912,793997
CDI;22/04/2010;913,093883
CDI;23/04/2010;913,393533
CDI;26/04/2010;913,693282
CDI;27/04/2010;913,993129
CDI;28/04/2010;914,293408
CDI;29/04/2010;914,593452
CDI;30/04/2010;914,918909
CDI;03/05/2010;915,244482
CDI;04/05/2010;915,571166
CDI;05/05/2010;915,897968
CDI;06/05/2010;916,224886
CDI;07/05/2010;916,551255
CDI;10/05/2010;916,877741
CDI;11/05/2010;917,204011
CDI;12/05/2010;917,530064
CDI;13/05/2010;917,856565
CDI;14/05/2010;918,183183
CDI;17/05/2010;918,509917
CDI;18/05/2010;918,836768
CDI;19/05/2010;919,163401
CDI;20/05/2010;919,49015
CDI;21/05/2010;919,817016
CDI;24/05/2010;920,143998
CDI;25/05/2010;920,471429
CDI;26/05/2010;920,798978
CDI;27/05/2010;921,126643
CDI;28/05/2010;921,45409
CDI;31/05/2010;921,781988
CDI;01/06/2010;922,109668
CDI;02/06/2010;922,438469
CDI;04/06/2010;922,767387
CDI;07/06/2010;923,096087
CDI;08/06/2010;923,425239
CDI;09/06/2010;923,754174
CDI;10/06/2010;924,08289
CDI;11/06/2010;924,436458
CDI;14/06/2010;924,788828
CDI;15/06/2010;925,142333
CDI;16/06/2010;925,496639
CDI;17/06/2010;925,850748
CDI;18/06/2010;926,204992
CDI;21/06/2010;926,559706
CDI;22/06/2010;926,914555
CDI;23/06/2010;927,269541
CDI;24/06/2010;927,624662
CDI;25/06/2010;927,979919
CDI;28/06/2010;928,335313
CDI;29/06/2010;928,690842
CDI;30/06/2010;929,046508
CDI;01/07/2010;929,401975
CDI;02/07/2010;929,758248
CDI;05/07/2010;930,114657
CDI;06/07/2010;930,471204
CDI;07/07/2010;930,827886
CDI;08/07/2010;931,184706
CDI;09/07/2010;931,541662
CDI;12/07/2010;931,898756
CDI;13/07/2010;932,255986
CDI;14/07/2010;932,613353
CDI;15/07/2010;932,970521
CDI;16/07/2010;933,328162
CDI;19/07/2010;933,68594
CDI;20/07/2010;934,043518
CDI;21/07/2010;934,401571
CDI;22/07/2010;934,75976
CDI;23/07/2010;935,134895
CDI;26/07/2010;935,51018
CDI;27/07/2010;935,885616
CDI;28/07/2010;936,260866
CDI;29/07/2010;936,636267
CDI;30/07/2010;937,011819
CDI;02/08/2010;937,387521
CDI;03/08/2010;937,764047
CDI;04/08/2010;938,140387
CDI;05/08/2010;938,516878
CDI;06/08/2010;938,893521
CDI;09/08/2010;939,270314
CDI;10/08/2010;939,647259
CDI;11/08/2010;940,024355
