Nome do Ativo;Data;Número Índice Ajustados
CDI;04/03/2015;1443,032589
CDI;05/03/2015;1443,686293
CDI;06/03/2015;1444,366312
CDI;09/03/2015;1445,046652
CDI;10/03/2015;1445,727311
CDI;11/03/2015;1446,408292
CDI;12/03/2015;1447,089593
CDI;13/03/2015;1447,771215
CDI;16/03/2015;1448,453158
CDI;17/03/2015;1449,135423
CDI;18/03/2015;1449,818009
CDI;19/03/2015;1450,500916
CDI;20/03/2015;1451,184145
CDI;23/03/2015;1451,867696
CDI;24/03/2015;1452,55208
CDI;25/03/2015;1453,236788
CDI;26/03/2015;1453,921818
CDI;27/03/2015;1454,607171
CDI;30/03/2015;1455,292846
CDI;31/03/2015;1455,978333
CDI;01/04/2015;1456,664142
CDI;02/04/2015;1457,350274
CDI;06/04/2015;1458,036729
CDI;07/04/2015;1458,723507
CDI;08/04/2015;1459,410609
CDI;09/04/2015;1460,098035
CDI;10/04/2015;1460,785785
CDI;13/04/2015;1461,473858
CDI;14/04/2015;1462,162256
CDI;15/04/2015;1462,850977
CDI;16/04/2015;1463,540024
CDI;17/04/2015;1464,229394
CDI;20/04/2015;1464,91909
CDI;22/04/2015;1465,60911
CDI;23/04/2015;1466,299456
CDI;24/04/2015;1466,990126
CDI;27/04/2015;1467,681122
CDI;28/04/2015;1468,372961
CDI;29/04/2015;1469,065643
CDI;30/04/2015;1469,758653
CDI;04/05/2015;1470,477322
CDI;05/05/2015;1471,196343
CDI;06/05/2015;1471,916749
CDI;07/05/2015;1472,637507
CDI;08/05/2015;1473,358618
CDI;11/05/2015;1474,080082
CDI;12/05/2015;1474,801899
CDI;13/05/2015;1475,52407
CDI;14/05/2015;1476,246594
CDI;15/05/2015;1476,969472
CDI;18/05/2015;1477,692705
CDI;19/05/2015;1478,416291
CDI;20/05/2015;1479,140232
CDI;21/05/2015;1479,864527
CDI;22/05/2015;1480,589176
CDI;25/05/2015;1481,314181
CDI;26/05/2015;1482,039541
CDI;27/05/2015;1482,765256
CDI;28/05/2015;1483,491326
CDI;29/05/2015;1484,217752
CDI;01/06/2015;1484,944533
CDI;02/06/2015;1485,671671
CDI;03/06/2015;1486,399164
CDI;05/06/2015;1487,127014
CDI;08/06/2015;1487,881777
CDI;09/06/2015;1488,636923
CDI;10/06/2015;1489,392452
CDI;11/06/2015;1490,148365
CDI;12/06/2015;1490,904662
CDI;15/06/2015;1491,661342
CDI;16/06/2015;1492,418406
CDI;17/06/2015;1493,175855
CDI;18/06/2015;1493,933688
CDI;19/06/2015;1494,691906
CDI;22/06/2015;1495,450508
CDI;23/06/2015;1496,209496
CDI;24/06/2015;1496,968869
CDI;25/06/2015;1497,728627
CDI;26/06/2015;1498,48877
CDI;29/06/2015;1499,2493
CDI;30/06/2015;1500,010215
CDI;01/07/2015;1500,771517
CDI;02/07/2015;1501,533205
CDI;03/07/2015;1502,29528
CDI;06/07/2015;1503,057741
CDI;07/07/2015;1503,82059
CDI;08/07/2015;1504,583825
CDI;09/07/2015;1505,347448
CDI;10/07/2015;1506,111459
CDI;13/07/2015;1506,875857
CDI;14/07/2015;1507,640643
CDI;15/07/2015;1508,405818
CDI;16/07/2015;1509,17138
CDI;17/07/2015;1509,937332
CDI;20/07/2015;1510,703672
CDI;21/07/2015;1511,470401
CDI;22/07/2015;1512,237519
CDI;23/07/2015;1513,005026
CDI;24/07/2015;1513,772923
CDI;27/07/2015;1514,54121
CDI;28/07/2015;1515,309887
CDI;29/07/2015;1516,078953
CDI;30/07/2015;1516,848411
CDI;31/07/2015;1517,64417
CDI;03/08/2015;1518,440347
CDI;04/08/2015;1519,236941
CDI;05/08/2015;1520,033953
CDI;06/08/2015;1520,831384
CDI;07/08/2015;1521,629233
CDI;10/08/2015;1522,4275
CDI;11/08/2015;1523,226186
CDI;12/08/2015;1524,025292
CDI;13/08/2015;1524,824816
CDI;14/08/2015;1525,62476
CDI;17/08/2015;1526,425123
CDI;18/08/2015;1527,225907
CDI;19/08/2015;1528,02711
CDI;20/08/2015;1528,828734
CDI;21/08/2015;1529,630778
CDI;24/08/2015;1530,433243
CDI;25/08/2015;1531,23613
CDI;26/08/2015;1532,039437
CDI;27/08/2015;1532,843166
CDI;28/08/2015;1533,647316
CDI;31/08/2015;1534,451888
CDI;01/09/2015;1535,256883
CDI;02/09/2015;1536,062299
CDI;03/09/2015;1536,868138
CDI;04/09/2015;1537,6744
CDI;08/09/2015;1538,481085
CDI;09/09/2015;1539,288193
CDI;10/09/2015;1540,095725
CDI;11/09/2015;1540,90368
CDI;14/09/2015;1541,712059
CDI;15/09/2015;1542,520862
CDI;16/09/2015;1543,33009
CDI;17/09/2015;1544,139742
CDI;18/09/2015;1544,949818
CDI;21/09/2015;1545,76032
CDI;22/09/2015;1546,571247
CDI;23/09/2015;1547,382599
CDI;24/09/2015;1548,194377
CDI;25/09/2015;1549,006581
CDI;28/09/2015;1549,819211
CDI;29/09/2015;1550,632267
CDI;30/09/2015;1551,44575
CDI;01/10/2015;1552,25966
CDI;02/10/2015;1553,073996
CDI;05/10/2015;1553,88876
CDI;06/10/2015;1554,703951
CDI;07/10/2015;1555,51957
CDI;08/10/2015;1556,335617
CDI;09/10/2015;1557,152092
CDI;13/10/2015;1557,968995
CDI;14/10/2015;1558,786326
CDI;15/10/2015;1559,604087
CDI;16/10/2015;1560,422277
CDI;19/10/2015;1561,240895
CDI;20/10/2015;1562,059943
CDI;21/10/2015;1562,879421
CDI;22/10/2015;1563,699329
CDI;23/10/2015;1564,520211
CDI;26/10/2015;1565,341524
CDI;27/10/2015;1566,163268
CDI;28/10/2015;1566,985443
CDI;29/10/2015;1567,80805
CDI;30/10/2015;1568,631089
CDI;03/11/2015;1569,45456
CDI;04/11/2015;1570,278463
CDI;05/11/2015;1571,102799
CDI;06/11/2015;1571,927567
CDI;09/11/2015;1572,752769
CDI;10/11/2015;1573,578403
CDI;11/11/2015;1574,404471
CDI;12/11/2015;1575,230973
CDI;13/11/2015;1576,057909
CDI;16/11/2015;1576,885278
CDI;17/11/2015;1577,713082
CDI;18/11/2015;1578,541321
CDI;19/11/2015;1579,369994
CDI;20/11/2015;1580,199103
CDI;23/11/2015;1581,028646
CDI;24/11/2015;1581,858625
CDI;25/11/2015;1582,68904
CDI;26/11/2015;1583,519891
CDI;27/11/2015;1584,351178
CDI;30/11/2015;1585,182901
CDI;01/12/2015;1586,015061
CDI;02/12/2015;1586,847658
CDI;03/12/2015;1587,680692
CDI;04/12/2015;1588,514163
CDI;07/12/2015;1589,348072
CDI;08/12/2015;1590,182418
CDI;09/12/2015;1591,017203
CDI;10/12/2015;1591,852426
CDI;11/12/2015;1592,688087
CDI;14/12/2015;1593,524187
CDI;15/12/2015;1594,360725
CDI;16/12/2015;1595,197703
CDI;17/12/2015;1596,035121
CDI;18/12/2015;1596,872978
CDI;21/12/2015;1597,711274
CDI;22/12/2015;1598,550011
CDI;23/12/2015;1599,389188
CDI;24/12/2015;1600,228806
CDI;28/12/2015;1601,068865
CDI;29/12/2015;1601,909364
CDI;30/12/2015;1602,750305
CDI;31/12/2015;1603,591687
CDI;04/01/2016;1604,433511
CDI;05/01/2016;1605,275777
CDI;06/01/2016;1606,118484
CDI;07/01/2016;1606,961635
CDI;08/01/2016;1607,805228
CDI;11/01/2016;1608,649264
CDI;12/01/2016;1609,493742
CDI;13/01/2016;1610,338665
CDI;14/01/2016;1611,18403
CDI;15/01/2016;1612,02984
CDI;18/01/2016;1612,876093
CDI;19/01/2016;1613,722791
CDI;20/01/2016;1614,569934
CDI;21/01/2016;1615,417521
CDI;22/01/2016;1616,264991
CDI;25/01/2016;1617,112905
CDI;26/01/2016;1617,961265
CDI;27/01/2016;1618,810069
CDI;28/01/2016;1619,659319
CDI;29/01/2016;1620,509014
CDI;01/02/2016;1621,359155
CDI;02/02/2016;1622,209742
CDI;03/02/2016;1623,060776
CDI;04/02/2016;1623,912255
CDI;05/02/2016;1624,764182
CDI;10/02/2016;1625,616555
CDI;11/02/2016;1626,469376
CDI;12/02/2016;1627,322644
CDI;15/02/2016;1628,176359
CDI;16/02/2016;1629,030523
CDI;17/02/2016;1629,885135
CDI;18/02/2016;1630,740194
CDI;19/02/2016;1631,595703
CDI;22/02/2016;1632,45166
CDI;23/02/2016;1633,308067
CDI;24/02/2016;1634,164922
CDI;25/02/2016;1635,022227
CDI;26/02/2016;1635,879982
CDI;29/02/2016;1636,738187
CDI;01/03/2016;1637,596842
CDI;02/03/2016;1638,455948
CDI;03/03/2016;1639,315504
CDI;04/03/2016;1640,175511
CDI;07/03/2016;1641,03597
CDI;08/03/2016;1641,89688
CDI;09/03/2016;1642,758241
CDI;10/03/2016;1643,620054
CDI;11/03/2016;1644,48232
CDI;14/03/2016;1645,345038
CDI;15/03/2016;1646,208208
CDI;16/03/2016;1647,071831
CDI;17/03/2016;1647,935908
CDI;18/03/2016;1648,800437
CDI;21/03/2016;1649,66542
CDI;22/03/2016;1650,530857
CDI;23/03/2016;1651,396748
CDI;24/03/2016;1652,263093
CDI;28/03/2016;1653,129893
CDI;29/03/2016;1653,997148
CDI;30/03/2016;1654,864857
CDI;31/03/2016;1655,733022
CDI;01/04/2016;1656,601642
CDI;04/04/2016;1657,470717
CDI;05/04/2016;1658,340249
CDI;06/04/2016;1659,210237
CDI;07/04/2016;1660,080681
CDI;08/04/2016;1660,951582
CDI;11/04/2016;1661,82294
CDI;12/04/2016;1662,694755
CDI;13/04/2016;1663,567027
CDI;14/04/2016;1664,439757
CDI;15/04/2016;1665,312945
CDI;18/04/2016;1666,186591
CDI;19/04/2016;1667,060695
CDI;20/04/2016;1667,935258
CDI;22/04/2016;1668,810279
CDI;25/04/2016;1669,68576
CDI;26/04/2016;1670,5617
CDI;27/04/2016;1671,438099
CDI;28/04/2016;1672,314958
CDI;29/04/2016;1673,192277
CDI;02/05/2016;1674,070057
CDI;03/05/2016;1674,948297
CDI;04/05/2016;1675,826997
CDI;05/05/2016;1676,706159
CDI;06/05/2016;1677,585782
CDI;09/05/2016;1678,465866
CDI;10/05/2016;1679,346412
CDI;11/05/2016;1680,22742
CDI;12/05/2016;1681,10889
CDI;13/05/2016;1681,990823
CDI;16/05/2016;1682,873218
CDI;17/05/2016;1683,756076
CDI;18/05/2016;1684,639398
CDI;19/05/2016;1685,523182
CDI;20/05/2016;1686,407431
CDI;23/05/2016;1687,292143
CDI;24/05/2016;1688,17732
CDI;25/05/2016;1689,06296
CDI;27/05/2016;1689,949066
CDI;30/05/2016;1690,835636
CDI;31/05/2016;1691,722671
CDI;01/06/2016;1692,610172
CDI;02/06/2016;1693,498139
CDI;03/06/2016;1694,386571
CDI;06/06/2016;1695,275469
CDI;07/06/2016;1696,164834
CDI;08/06/2016;1697,054665
CDI;09/06/2016;1697,944963
CDI;10/06/2016;1698,835728
CDI;13/06/2016;1699,72696
CDI;14/06/2016;1700,61866
CDI;15/06/2016;1701,510828
CDI;16/06/2016;1702,403463
CDI;17/06/2016;1703,296567
CDI;20/06/2016;1704,19014
CDI;21/06/2016;1705,084181
CDI;22/06/2016;1705,978692
CDI;23/06/2016;1706,873671
CDI;24/06/2016;1707,76912
CDI;27/06/2016;1708,665039
CDI;28/06/2016;1709,561428
CDI;29/06/2016;1710,458287
CDI;30/06/2016;1711,355617
CDI;01/07/2016;1712,253418
CDI;04/07/2016;1713,151689
CDI;05/07/2016;1714,050432
CDI;06/07/2016;1714,949646
CDI;07/07/2016;1715,849332
CDI;08/07/2016;1716,74949
CDI;11/07/2016;1717,65012
CDI;12/07/2016;1718,551222
CDI;13/07/2016;1719,452798
CDI;14/07/2016;1720,354846
CDI;15/07/2016;1721,257368
CDI;18/07/2016;1722,160363
CDI;19/07/2016;1723,063832
CDI;20/07/2016;1723,967774
CDI;21/07/2016;1724,872191
CDI;22/07/2016;1725,777083
CDI;25/07/2016;1726,682449
CDI;26/07/2016;1727,58829
CDI;27/07/2016;1728,494606
CDI;28/07/2016;1729,401398
CDI;29/07/2016;1730,308666
CDI;01/08/2016;1731,216409
CDI;02/08/2016;1732,124629
CDI;03/08/2016;1733,033325
CDI;04/08/2016;1733,942498
CDI;05/08/2016;1734,852148
CDI;08/08/2016;1735,762275
CDI;09/08/2016;1736,672879
CDI;10/08/2016;1737,583961
CDI;11/08/2016;1738,495521
CDI;12/08/2016;1739,40756
CDI;15/08/2016;1740,320077
CDI;16/08/2016;1741,233072
CDI;17/08/2016;1742,146547
CDI;18/08/2016;1743,060501
CDI;19/08/2016;1743,974934
CDI;22/08/2016;1744,889847
CDI;23/08/2016;1745,80524
CDI;24/08/2016;1746,721113
CDI;25/08/2016;1747,637467
CDI;26/08/2016;1748,554301
CDI;29/08/2016;1749,471617
CDI;30/08/2016;1750,389413
CDI;31/08/2016;1751,307691
CDI;01/09/2016;1752,226451
CDI;02/09/2016;1753,145693
CDI;05/09/2016;1754,065417
CDI;06/09/2016;1754,985624
CDI;08/09/2016;1755,906313
CDI;09/09/2016;1756,827485
CDI;12/09/2016;1757,749141
CDI;13/09/2016;1758,67128
CDI;14/09/2016;1759,593903
CDI;15/09/2016;1760,51701
CDI;16/09/2016;1761,440601
CDI;19/09/2016;1762,364677
CDI;20/09/2016;1763,289237
CDI;21/09/2016;1764,214283
CDI;22/09/2016;1765,139814
CDI;23/09/2016;1766,06583
CDI;26/09/2016;1766,992332
CDI;27/09/2016;1767,91932
CDI;28/09/2016;1768,846795
CDI;29/09/2016;1769,774756
CDI;30/09/2016;1770,703204
CDI;03/10/2016;1771,632139
CDI;04/10/2016;1772,561561
CDI;05/10/2016;1773,491471
CDI;06/10/2016;1774,421869
CDI;07/10/2016;1775,352755
CDI;10/10/2016;1776,284129
CDI;11/10/2016;1777,215992
CDI;13/10/2016;1778,148343
CDI;14/10/2016;1779,081184
CDI;17/10/2016;1780,014514
CDI;18/10/2016;1780,948334
CDI;19/10/2016;1781,882644
CDI;20/10/2016;1782,817444
CDI;21/10/2016;1783,737212
CDI;24/10/2016;1784,657455
CDI;25/10/2016;1785,578172
CDI;26/10/2016;1786,499365
CDI;27/10/2016;1787,421033
CDI;28/10/2016;1788,343176
CDI;31/10/2016;1789,265795
CDI;01/11/2016;1790,18889
CDI;03/11/2016;1791,112461
CDI;04/11/2016;1792,036509
CDI;07/11/2016;1792,961034
CDI;08/11/2016;1793,886035
CDI;09/11/2016;1794,811514
CDI;10/11/2016;1795,73747
CDI;11/11/2016;1796,663903
CDI;14/11/2016;1797,590815
CDI;16/11/2016;1798,518205
CDI;17/11/2016;1799,446074
CDI;18/11/2016;1800,374421
CDI;21/11/2016;1801,303247
CDI;22/11/2016;1802,232552
CDI;23/11/2016;1803,162337
CDI;24/11/2016;1804,092601
CDI;25/11/2016;1805,023345
CDI;28/11/2016;1805,95457
CDI;29/11/2016;1806,886274
CDI;30/11/2016;1807,81846
CDI;01/12/2016;1808,751126
CDI;02/12/2016;1809,668492
CDI;05/12/2016;1810,586322
CDI;06/12/2016;1811,504619
CDI;07/12/2016;1812,42338
CDI;08/12/2016;1813,342608
CDI;09/12/2016;1814,262302
CDI;12/12/2016;1815,182463
CDI;13/12/2016;1816,10309
CDI;14/12/2016;1817,024184
CDI;15/12/2016;1817,945745
CDI;16/12/2016;1818,867774
CDI;19/12/2016;1819,79027
CDI;20/12/2016;1820,713235
CDI;21/12/2016;1821,636667
CDI;22/12/2016;1822,560568
CDI;23/12/2016;1823,484937
CDI;26/12/2016;1824,409775
CDI;27/12/2016;1825,335082
CDI;28/12/2016;1826,260858
CDI;29/12/2016;1827,187104
CDI;30/12/2016;1828,11382
CDI;02/01/2017;1829,041006
CDI;03/01/2017;1829,968662
CDI;04/01/2017;1830,896788
CDI;05/01/2017;1831,825386
CDI;06/01/2017;1832,754454
CDI;09/01/2017;1833,683993
CDI;10/01/2017;1834,614004
CDI;11/01/2017;1835,544486
CDI;12/01/2017;1836,475441
CDI;13/01/2017;1837,358583
CDI;16/01/2017;1838,24215
CDI;17/01/2017;1839,126143
CDI;18/01/2017;1840,01056
CDI;19/01/2017;1840,895402
CDI;20/01/2017;1841,78067
CDI;23/01/2017;1842,666364
CDI;24/01/2017;1843,552483
CDI;25/01/2017;1844,439029
CDI;26/01/2017;1845,326001
CDI;27/01/2017;1846,2134
CDI;30/01/2017;1847,101225
CDI;31/01/2017;1847,989477
CDI;01/02/2017;1848,878157
CDI;02/02/2017;1849,767264
CDI;03/02/2017;1850,656798
CDI;06/02/2017;1851,54676
CDI;07/02/2017;1852,43715
CDI;08/02/2017;1853,327969
CDI;09/02/2017;1854,219215
CDI;10/02/2017;1855,110891
CDI;13/02/2017;1856,002995
CDI;14/02/2017;1856,895528
CDI;15/02/2017;1857,78849
CDI;16/02/2017;1858,681882
CDI;17/02/2017;1859,575703
CDI;20/02/2017;1860,469954
CDI;21/02/2017;1861,364635
CDI;22/02/2017;1862,259747
CDI;23/02/2017;1863,155289
CDI;24/02/2017;1864,00195
CDI;01/03/2017;1864,848997
CDI;02/03/2017;1865,696428
CDI;03/03/2017;1866,544244
CDI;06/03/2017;1867,392446
CDI;07/03/2017;1868,241033
CDI;08/03/2017;1869,090006
CDI;09/03/2017;1869,939364
CDI;10/03/2017;1870,789109
CDI;13/03/2017;1871,63924
CDI;14/03/2017;1872,489757
CDI;15/03/2017;1873,34066
CDI;16/03/2017;1874,19195
CDI;17/03/2017;1875,043627
CDI;20/03/2017;1875,895691
CDI;21/03/2017;1876,748142
CDI;22/03/2017;1877,600981
CDI;23/03/2017;1878,454207
CDI;24/03/2017;1879,307821
CDI;27/03/2017;1880,161823
CDI;28/03/2017;1881,016212
CDI;29/03/2017;1881,870991
CDI;30/03/2017;1882,726157
CDI;31/03/2017;1883,581712
CDI;03/04/2017;1884,437656
CDI;04/04/2017;1885,293989
CDI;05/04/2017;1886,150711
CDI;06/04/2017;1887,007822
CDI;07/04/2017;1887,865323
CDI;10/04/2017;1888,723214
CDI;11/04/2017;1889,581494
CDI;12/04/2017;1890,440164
CDI;13/04/2017;1891,299225
CDI;17/04/2017;1892,091414
CDI;18/04/2017;1892,883934
CDI;19/04/2017;1893,676787
CDI;20/04/2017;1894,469971
CDI;24/04/2017;1895,263488
CDI;25/04/2017;1896,057337
CDI;26/04/2017;1896,851519
CDI;27/04/2017;1897,646033
CDI;28/04/2017;1898,44088
CDI;02/05/2017;1899,23606
CDI;03/05/2017;1900,031573
CDI;04/05/2017;1900,82742
CDI;05/05/2017;1901,623599
CDI;08/05/2017;1902,420113
CDI;09/05/2017;1903,216959
CDI;10/05/2017;1904,01414
CDI;11/05/2017;1904,811654
CDI;12/05/2017;1905,609503
CDI;15/05/2017;1906,407686
CDI;16/05/2017;1907,206203
CDI;17/05/2017;1908,005054
CDI;18/05/2017;1908,80424
CDI;19/05/2017;1909,603761
CDI;22/05/2017;1910,403617
CDI;23/05/2017;1911,203808
CDI;24/05/2017;1912,004333
CDI;25/05/2017;1912,805195
CDI;26/05/2017;1913,606391
CDI;29/05/2017;1914,407924
CDI;30/05/2017;1915,209792
CDI;31/05/2017;1916,011995
CDI;01/06/2017;1916,814535
CDI;02/06/2017;1917,549319
CDI;05/06/2017;1918,284384
CDI;06/06/2017;1919,019731
CDI;07/06/2017;1919,75536
CDI;08/06/2017;1920,491271
CDI;09/06/2017;1921,227464
CDI;12/06/2017;1921,963939
CDI;13/06/2017;1922,700696
CDI;14/06/2017;1923,437736
CDI;16/06/2017;1924,175059
CDI;19/06/2017;1924,912664
CDI;20/06/2017;1925,650552
CDI;21/06/2017;1926,388722
CDI;22/06/2017;1927,127176
CDI;23/06/2017;1927,865913
CDI;26/06/2017;1928,604933
CDI;27/06/2017;1929,344236
CDI;28/06/2017;1930,083822
CDI;29/06/2017;1930,823693
CDI;30/06/2017;1931,563846
CDI;03/07/2017;1932,304284
CDI;04/07/2017;1933,045005
CDI;05/07/2017;1933,78601
CDI;06/07/2017;1934,5273
CDI;07/07/2017;1935,268873
CDI;10/07/2017;1936,010731
CDI;11/07/2017;1936,752873
CDI;12/07/2017;1937,4953
CDI;13/07/2017;1938,238011
CDI;14/07/2017;1938,981007
CDI;17/07/2017;1939,724288
CDI;18/07/2017;1940,467853
CDI;19/07/2017;1941,211704
CDI;20/07/2017;1941,95584
CDI;21/07/2017;1942,700261
CDI;24/07/2017;1943,444967
CDI;25/07/2017;1944,189959
CDI;26/07/2017;1944,935237
CDI;27/07/2017;1945,6808
CDI;28/07/2017;1946,356202
CDI;31/07/2017;1947,031838
CDI;01/08/2017;1947,707709
CDI;02/08/2017;1948,383814
CDI;03/08/2017;1949,060154
CDI;04/08/2017;1949,736729
CDI;07/08/2017;1950,413539
CDI;08/08/2017;1951,090584
CDI;09/08/2017;1951,767863
CDI;10/08/2017;1952,445378
CDI;11/08/2017;1953,123128
CDI;14/08/2017;1953,801113
CDI;15/08/2017;1954,479334
CDI;16/08/2017;1955,15779
CDI;17/08/2017;1955,836482
CDI;18/08/2017;1956,515409
CDI;21/08/2017;1957,194572
CDI;22/08/2017;1957,87397
CDI;23/08/2017;1958,553605
CDI;24/08/2017;1959,233475
CDI;25/08/2017;1959,913581
CDI;28/08/2017;1960,593924
CDI;29/08/2017;1961,274502
CDI;30/08/2017;1961,955317
CDI;31/08/2017;1962,636368
CDI;01/09/2017;1963,317656
CDI;04/09/2017;1963,99918
CDI;05/09/2017;1964,680941
CDI;06/09/2017;1965,362938
CDI;08/09/2017;1966,045172
CDI;11/09/2017;1966,655806
CDI;12/09/2017;1967,266629
CDI;13/09/2017;1967,877642
CDI;14/09/2017;1968,488845
CDI;15/09/2017;1969,100238
CDI;18/09/2017;1969,711821
CDI;19/09/2017;1970,323593
CDI;20/09/2017;1970,935556
CDI;21/09/2017;1971,547708
CDI;22/09/2017;1972,160051
CDI;25/09/2017;1972,772584
CDI;26/09/2017;1973,385307
CDI;27/09/2017;1973,998221
CDI;28/09/2017;1974,611325
CDI;29/09/2017;1975,224619
CDI;02/10/2017;1975,838104
CDI;03/10/2017;1976,451779
CDI;04/10/2017;1977,065645
CDI;05/10/2017;1977,679702
CDI;06/10/2017;1978,293949
CDI;09/10/2017;1978,908387
CDI;10/10/2017;1979,523016
CDI;11/10/2017;1980,137836
CDI;13/10/2017;1980,752846
CDI;16/10/2017;1981,368048
CDI;17/10/2017;1981,983441
CDI;18/10/2017;1982,599025
CDI;19/10/2017;1983,2148
CDI;20/10/2017;1983,830767
CDI;23/10/2017;1984,446925
CDI;24/10/2017;1985,063274
CDI;25/10/2017;1985,679814
CDI;26/10/2017;1986,296546
CDI;27/10/2017;1986,858597
CDI;30/10/2017;1987,420807
CDI;31/10/2017;1987,983176
CDI;01/11/2017;1988,545704
CDI;03/11/2017;1989,108391
CDI;06/11/2017;1989,671237
CDI;07/11/2017;1990,234243
CDI;08/11/2017;1990,797408
CDI;09/11/2017;1991,360732
CDI;10/11/2017;1991,924216
CDI;13/11/2017;1992,487859
CDI;14/11/2017;1993,051662
CDI;16/11/2017;1993,615624
CDI;17/11/2017;1994,179746
CDI;20/11/2017;1994,744027
CDI;21/11/2017;1995,308468
CDI;22/11/2017;1995,873069
CDI;23/11/2017;1996,437829
CDI;24/11/2017;1997,00275
CDI;27/11/2017;1997,56783
CDI;28/11/2017;1998,13307
CDI;29/11/2017;1998,69847
CDI;30/11/2017;1999,26403
CDI;01/12/2017;1999,82975
CDI;04/12/2017;2000,39563
CDI;05/12/2017;2000,961671
CDI;06/12/2017;2001,527871
CDI;07/12/2017;2002,094232
CDI;08/12/2017;2002,623666
CDI;11/12/2017;2003,15324
CDI;12/12/2017;2003,682954
CDI;13/12/2017;2004,212808
CDI;14/12/2017;2004,742802
CDI;15/12/2017;2005,272936
CDI;18/12/2017;2005,80321
CDI;19/12/2017;2006,333625
CDI;20/12/2017;2006,86418
CDI;21/12/2017;2007,394875
CDI;22/12/2017;2007,925711
CDI;26/12/2017;2008,456687
CDI;27/12/2017;2008,987803
CDI;28/12/2017;2009,51906
CDI;29/12/2017;2010,050457
CDI;02/01/2018;2010,581995
CDI;03/01/2018;2011,113674
CDI;04/01/2018;2011,645493
CDI;05/01/2018;2012,177452
CDI;08/01/2018;2012,709553
CDI;09/01/2018;2013,241794
CDI;10/01/2018;2013,774175
CDI;11/01/2018;2014,306698
CDI;12/01/2018;2014,839361
CDI;15/01/2018;2015,372165
CDI;16/01/2018;2015,905111
CDI;17/01/2018;2016,438197
CDI;18/01/2018;2016,971424
CDI;19/01/2018;2017,504792
CDI;22/01/2018;2018,038301
CDI;23/01/2018;2018,571951
CDI;24/01/2018;2019,105742
CDI;25/01/2018;2019,639674
CDI;26/01/2018;2020,173748
CDI;29/01/2018;2020,707963
CDI;30/01/2018;2021,242319
CDI;31/01/2018;2021,776816
CDI;01/02/2018;2022,311455
CDI;02/02/2018;2022,846235
CDI;05/02/2018;2023,381157
CDI;06/02/2018;2023,91622
CDI;07/02/2018;2024,451424
CDI;08/02/2018;2024,98677
CDI;09/02/2018;2025,503437
CDI;14/02/2018;2026,020235
CDI;15/02/2018;2026,537165
CDI;16/02/2018;2027,054227
CDI;19/02/2018;2027,571421
CDI;20/02/2018;2028,088747
CDI;21/02/2018;2028,606205
CDI;22/02/2018;2029,123795
CDI;23/02/2018;2029,641517
CDI;26/02/2018;2030,159371
CDI;27/02/2018;2030,677357
CDI;28/02/2018;2031,195476
CDI;01/03/2018;2031,713726
CDI;02/03/2018;2032,232109
CDI;05/03/2018;2032,750624
CDI;06/03/2018;2033,269272
CDI;07/03/2018;2033,788051
CDI;08/03/2018;2034,306963
CDI;09/03/2018;2034,826008
CDI;12/03/2018;2035,345185
CDI;13/03/2018;2035,864494
CDI;14/03/2018;2036,383936
CDI;15/03/2018;2036,90351
CDI;16/03/2018;2037,423217
CDI;19/03/2018;2037,943057
CDI;20/03/2018;2038,463029
CDI;21/03/2018;2038,983134
CDI;22/03/2018;2039,503372
CDI;23/03/2018;2040,004742
CDI;26/03/2018;2040,506235
CDI;27/03/2018;2041,007851
CDI;28/03/2018;2041,509591
CDI;29/03/2018;2042,011454
CDI;02/04/2018;2042,513441
CDI;03/04/2018;2043,015551
CDI;04/04/2018;2043,517784
CDI;05/04/2018;2044,020141
CDI;06/04/2018;2044,522621
CDI;09/04/2018;2045,025225
CDI;10/04/2018;2045,527952
CDI;11/04/2018;2046,030803
CDI;12/04/2018;2046,533778
CDI;13/04/2018;2047,036876
CDI;16/04/2018;2047,540098
CDI;17/04/2018;2048,043443
CDI;18/04/2018;2048,546913
CDI;19/04/2018;2049,050506
CDI;20/04/2018;2049,554223
CDI;23/04/2018;2050,058064
CDI;24/04/2018;2050,562028
CDI;25/04/2018;2051,066117
CDI;26/04/2018;2051,570329
CDI;27/04/2018;2052,074665
CDI;30/04/2018;2052,579126
CDI;02/05/2018;2053,08371
CDI;03/05/2018;2053,588418
CDI;04/05/2018;2054,093251
CDI;07/05/2018;2054,598207
CDI;08/05/2018;2055,103288
CDI;09/05/2018;2055,608493
CDI;10/05/2018;2056,113822
CDI;11/05/2018;2056,619275
CDI;14/05/2018;2057,124853
CDI;15/05/2018;2057,630555
CDI;16/05/2018;2058,136381
CDI;17/05/2018;2058,642331
CDI;18/05/2018;2059,148406
CDI;21/05/2018;2059,654605
CDI;22/05/2018;2060,160929
CDI;23/05/2018;2060,667377
CDI;24/05/2018;2061,17395
CDI;25/05/2018;2061,680647
CDI;28/05/2018;2062,187469
CDI;29/05/2018;2062,694415
CDI;30/05/2018;2063,201486
CDI;01/06/2018;2063,708682
CDI;04/06/2018;2064,216002
CDI;05/06/2018;2064,723447
CDI;06/06/2018;2065,231017
CDI;07/06/2018;2065,738712
CDI;08/06/2018;2066,246531
CDI;11/06/2018;2066,754475
CDI;12/06/2018;2067,262544
CDI;13/06/2018;2067,770738
CDI;14/06/2018;2068,279057
